user_id,date,distance_km,duration_sec,avg_hr
6716410,2015-05-28,7.14,2343,178.51
7716949,2015-11-29,21.26,5771,181.788
7716949,2015-11-17,14.0,3985,168.906
7716949,2015-11-11,12.05,3333,172.742
7716949,2015-10-18,21.54,5933,138.636
7716949,2015-10-08,7.96,2241,133.188
7716949,2015-10-06,9.36,2653,142.136
7716949,2015-10-02,9.08,2539,129.978
7716949,2015-09-29,9.97,2794,167.312
7716949,2015-09-25,14.23,4237,169.776
34269,2015-12-26,5.63,1855,141.938
34269,2015-12-24,5.22,1804,130.35
34269,2015-12-20,5.57,1802,142.88
34269,2015-12-12,14.47,4642,144.102
34269,2015-11-29,1.75,612,146.176
34269,2015-10-31,2.98,904,145.406
34269,2015-10-20,5.93,1932,137.938
34269,2015-10-03,2.93,902,141.592
34269,2015-10-01,3.22,902,146.578
34269,2015-09-30,8.41,2702,142.064
34269,2015-09-26,6.67,1891,150.744
34269,2015-09-25,3.1,915,140.638
34269,2015-09-22,6.46,1804,144.998
34269,2015-09-17,3.0,907,133.104
34269,2015-09-16,16.07,4539,152.298
34269,2015-09-15,6.13,1805,139.294
34269,2015-09-12,14.43,4834,126.708
34269,2015-09-06,31.05,10369,134.198
34269,2015-09-06,9.97,2995,141.0
34269,2015-09-04,8.42,3000,134.506
34269,2015-09-02,13.48,4102,147.574
34269,2015-08-29,2.49,596,164.78
34269,2015-08-28,16.49,5158,137.594
34269,2015-08-05,3.8,1201,137.146
34269,2015-08-03,4.96,1440,147.066
34269,2015-08-02,8.4,2702,134.522
34269,2015-08-01,8.29,2701,130.914
34269,2015-08-01,12.08,3603,140.906
34269,2015-07-29,12.27,3960,139.378
34269,2015-07-29,12.29,4001,139.846
34269,2015-07-23,5.89,1764,143.794
34269,2015-07-22,21.93,6878,142.638
34269,2015-07-20,17.33,5402,142.388
34269,2015-07-19,4.19,1201,148.576
34269,2015-07-17,5.03,1441,149.158
34269,2015-07-13,11.22,3586,137.886
34269,2015-07-06,20.87,6195,155.964
34269,2015-07-05,5.59,1835,134.084
34269,2015-07-02,4.41,1332,136.498
34269,2015-06-22,5.77,1824,133.412
34269,2015-06-21,1.89,601,141.902
34269,2015-06-18,15.1,4437,141.528
34269,2015-06-12,8.56,2707,133.614
34269,2015-06-11,4.17,1252,138.868
34269,2015-06-08,18.01,5496,147.374
34269,2015-06-04,3.08,900,140.958
34269,2015-05-16,21.2,6388,157.572
34269,2015-05-10,3.78,1214,138.082
34269,2015-05-07,2.38,732,144.83
34269,2015-05-04,16.08,4837,147.268
34269,2015-05-03,13.65,5178,140.228
34269,2015-05-03,11.93,3690,141.224
34269,2015-04-30,8.79,2563,145.99
34269,2015-04-27,3.51,1018,144.952
34269,2015-04-25,4.93,1413,140.758
34269,2015-04-20,18.77,5517,143.634
34269,2015-04-17,10.49,3002,147.722
34269,2015-04-15,6.29,1802,149.58
34269,2015-04-14,9.35,3044,134.054
34269,2015-04-08,7.49,2440,133.22
34269,2015-04-06,10.55,3936,126.662
34269,2015-04-02,12.54,3718,145.338
34269,2015-03-30,18.16,5480,139.592
34269,2015-03-19,12.62,3457,150.004
34269,2015-03-17,18.43,5432,147.39
34269,2015-03-09,23.37,7251,141.978
34269,2015-03-02,4.01,1204,145.722
34269,2015-02-28,19.8,6043,148.134
34269,2015-02-22,23.3,7399,143.064
34269,2015-02-16,7.8,2256,143.504
34269,2015-02-13,16.02,5525,127.626
34269,2015-02-10,7.34,2444,131.992
34269,2015-02-02,7.8,2489,141.566
34269,2015-01-31,18.14,5660,144.334
34269,2015-01-25,7.92,2687,139.656
34269,2015-01-14,16.65,5465,150.11
34269,2015-01-13,13.12,4515,147.608
34269,2015-01-12,5.46,1814,140.954
34269,2014-12-23,14.47,4594,144.924
34269,2014-12-22,13.51,4092,153.156
34269,2014-12-20,20.43,7100,132.286
34269,2014-12-10,9.47,3059,137.242
34269,2014-11-18,5.19,2095,122.98
34269,2014-05-27,8.85,3050,151.302
34269,2014-04-24,7.32,2697,146.802
34269,2014-04-08,1.41,512,137.86
34269,2014-04-08,4.97,1407,157.426
34269,2014-03-21,9.18,3247,147.754
34269,2014-03-01,18.03,6250,154.096
34269,2014-02-28,10.06,3377,156.608
34269,2014-02-25,2.07,743,130.664
34269,2014-02-11,4.73,1849,147.994
13338915,2015-05-03,10.46,3280,143.032
13338915,2015-03-20,10.81,3236,151.762
13338915,2015-02-28,13.57,3632,168.306
13338915,2015-02-14,17.92,5178,158.184
13338915,2015-02-03,9.99,3169,144.622
13338915,2015-01-25,12.46,3431,162.746
13338915,2015-01-22,12.64,3994,148.974
13338915,2015-01-12,9.71,3590,139.076
13338915,2015-01-08,11.66,3220,168.36
13338915,2015-01-07,10.18,3193,152.578
13338915,2014-12-22,20.79,6270,161.762
13338915,2014-12-21,10.21,3558,153.48
13338915,2014-11-07,10.22,3181,150.574
13338915,2014-10-31,11.62,3455,157.17
13338915,2014-10-30,15.39,4622,144.616
13338915,2014-10-28,13.07,3953,148.786
13338915,2014-10-27,20.39,5731,157.776
13338915,2014-10-25,12.24,3312,162.072
13338915,2014-10-24,10.32,3171,147.678
13338915,2014-10-22,12.72,3943,156.664
13338915,2014-10-19,14.26,4329,141.99
13338915,2014-10-17,12.03,3716,143.314
13338915,2014-10-09,10.21,3091,154.95
13338915,2014-10-07,12.17,3779,151.376
13338915,2014-10-05,21.33,6737,142.082
13338915,2014-10-03,15.36,4861,142.61
13338915,2014-10-02,12.23,3360,155.664
13338915,2014-10-01,14.4,4446,142.99
13338915,2014-09-29,20.51,5689,160.05
13338915,2014-09-28,11.53,3441,144.154
13338915,2014-09-25,14.37,4634,138.708
13338915,2014-09-24,12.78,3832,152.016
13338915,2014-09-22,22.38,6773,147.354
13338915,2014-09-20,13.31,3587,162.706
13338915,2014-09-17,10.16,3204,142.934
13338915,2014-09-14,42.9,13149,155.036
13338915,2014-09-12,9.27,2941,139.072
13338915,2014-09-11,12.19,3641,145.498
13338915,2014-09-04,12.17,3231,163.556
13338915,2014-08-31,10.23,3041,142.222
13338915,2014-08-29,11.89,3691,149.874
13338915,2014-08-28,15.58,4412,167.098
13338915,2014-08-26,9.12,3067,151.198
13338915,2014-08-22,28.69,9405,146.592
13338915,2014-08-20,12.29,3711,152.612
13338915,2014-07-30,11.52,3359,158.844
13338915,2014-07-23,12.07,3729,142.44
13338915,2014-07-20,12.73,3435,161.316
13338915,2014-07-17,9.24,2409,168.152
13338915,2014-07-15,11.85,3597,155.23
13338915,2014-07-13,20.59,6321,150.128
13338915,2014-07-11,11.71,3145,157.874
13338915,2014-07-10,13.33,4029,146.286
13338915,2014-07-09,11.28,3336,152.792
13338915,2014-07-07,20.19,5723,158.942
13338915,2014-07-04,10.23,2723,158.108
13338915,2014-07-03,14.66,4289,145.072
13338915,2014-06-30,19.82,6079,147.564
13338915,2014-06-29,13.69,3688,164.178
13338915,2014-06-27,15.89,4782,145.766
13338915,2014-06-26,10.13,2718,162.698
13338915,2014-06-25,12.49,3760,146.73
13338915,2014-06-23,13.84,4214,149.662
13338915,2014-06-21,10.18,2375,185.292
13338915,2014-06-18,12.6,3411,162.146
13338915,2014-06-16,17.62,5293,148.06
13338915,2014-06-15,9.16,2817,152.698
13338915,2014-06-13,10.16,2650,161.094
13338915,2014-06-12,12.69,3740,149.262
13338915,2014-06-11,8.58,2865,135.126
13338915,2014-06-08,21.59,5324,185.74
13338915,2014-06-05,12.58,3315,160.886
13338915,2014-06-03,17.22,5552,141.828
13338915,2014-05-28,10.81,3327,151.096
13338915,2014-05-27,11.83,3653,151.478
13338915,2014-05-25,16.25,4971,151.274
13338915,2014-05-24,10.1,2999,152.452
13338915,2014-05-18,43.32,12185,166.91
13338915,2014-05-15,12.55,3439,167.194
13338915,2014-05-13,19.05,5964,153.944
13338915,2014-05-08,9.89,2669,166.852
13338915,2014-05-07,13.46,4218,151.264
13338915,2014-05-02,16.79,5137,150.31
13338915,2014-05-01,12.48,3566,158.776
13338915,2014-04-29,30.9,9994,151.198
13338915,2014-04-27,8.61,2658,147.01
13338915,2014-04-26,15.46,4750,151.494
13338915,2014-04-24,9.24,2424,171.198
13338915,2014-04-23,20.16,6373,146.164
13338915,2014-04-22,10.2,2418,176.238
13338915,2014-04-21,12.91,3974,153.184
13338915,2014-04-19,30.4,10234,150.376
13338915,2014-04-18,11.87,3595,152.626
13338915,2014-04-17,18.03,5272,159.41
13338915,2014-04-15,12.82,4156,151.946
13338915,2014-04-14,22.37,6869,155.786
13338915,2014-04-12,9.27,2520,166.334
13338915,2014-04-11,14.34,4490,151.214
13338915,2014-04-10,12.25,3498,158.032
13338915,2014-04-09,8.96,3135,138.91
13338915,2014-04-06,21.52,5314,183.952
13338915,2014-04-03,12.55,3469,164.65
13338915,2014-04-01,17.59,5642,146.222
13338915,2014-03-31,11.13,2812,180.574
13338915,2014-03-27,12.53,3794,162.584
13338915,2014-03-26,9.27,3183,147.94
13338915,2014-03-22,21.55,5577,182.176
13338915,2014-03-18,12.49,3437,171.63
13338915,2014-03-15,10.27,2454,192.128
13338915,2014-03-11,17.61,5461,154.452
1882312,2015-11-01,20.79,6885,138.478
1882312,2015-10-08,8.66,2620,146.852
1882312,2015-09-11,10.33,2981,154.268
2636715,2015-11-16,8.09,3302,132.678
2636715,2015-11-04,11.83,3623,171.31
2636715,2015-11-01,11.65,5151,145.19
2636715,2015-10-11,7.09,3066,145.232
2636715,2015-09-20,9.01,4119,135.862
2636715,2015-09-13,7.02,2991,142.462
2636715,2015-07-19,6.36,2876,131.414
2636715,2015-06-15,4.89,2234,122.384
2636715,2015-05-15,13.12,3996,168.37
2636715,2015-05-12,22.71,7303,160.68
2636715,2015-02-28,10.2,3319,167.588
2636715,2015-01-01,6.46,2408,159.872
2636715,2014-10-31,8.92,3283,147.422
2636715,2014-10-05,9.35,3379,148.22
367324,2015-10-19,7.55,2334,158.85
367324,2015-09-29,6.33,1876,155.738
367324,2015-05-28,9.8,2902,161.7
367324,2015-03-24,6.21,1716,108.876
367324,2015-03-15,25.18,7385,104.734
367324,2015-03-01,10.06,2780,160.814
367324,2015-02-22,11.35,3531,154.072
367324,2015-02-08,15.34,4327,163.75
367324,2015-01-04,9.82,3006,160.618
367324,2014-10-24,6.05,1736,145.516
14204020,2015-12-24,9.02,2989,183.01
14204020,2015-12-22,8.06,2884,150.848
14204020,2015-08-12,21.61,6888,173.16
14204020,2015-08-10,8.27,3649,126.84
14204020,2015-07-26,21.29,7086,168.084
14204020,2015-07-22,8.08,2915,163.184
14204020,2015-07-15,9.63,3939,130.728
14204020,2015-07-04,10.56,3564,172.53
14204020,2015-06-28,22.75,8647,156.208
14204020,2015-06-19,10.61,3689,163.192
14204020,2015-06-13,5.11,1906,149.7
14204020,2015-04-02,8.18,3905,141.936
14204020,2015-01-08,7.16,2978,156.324
14204020,2014-12-25,5.94,2108,166.968
14204020,2014-11-27,5.04,1862,170.954
13859471,2015-12-23,10.72,3606,151.008
13859471,2015-12-13,10.63,3752,160.476
13859471,2015-11-08,20.89,6430,174.58
13859471,2015-10-07,12.18,3697,156.708
13859471,2015-09-27,42.91,13953,156.216
13859471,2015-06-21,9.62,3097,164.602
13859471,2015-04-18,9.56,3282,170.442
13859471,2015-04-16,10.3,2944,157.14
13859471,2015-03-06,10.61,3455,139.368
13859471,2015-02-03,15.03,5256,139.632
13859471,2015-01-24,14.66,5102,145.714
8662931,2015-12-30,13.1,3596,150.826
8662931,2015-12-28,19.57,6143,145.94
8662931,2015-12-27,13.08,3635,151.636
8662931,2015-12-23,11.97,3395,152.828
8662931,2015-12-05,2.02,525,152.452
8662931,2015-11-27,15.05,4193,148.496
8662931,2015-11-24,2.99,837,144.354
8662931,2015-11-23,19.97,5569,145.594
8662931,2015-11-18,1.98,535,151.102
8662931,2015-11-16,17.99,5029,146.204
8662931,2015-11-11,11.4,2817,165.26
8662931,2015-11-10,1.98,549,153.006
8662931,2015-11-08,9.13,2424,157.17
8662931,2015-11-04,14.07,3903,145.098
8662931,2015-10-26,14.07,4209,148.518
8662931,2015-10-22,18.02,5393,152.952
8662931,2015-10-15,9.99,2939,158.906
8662931,2015-09-13,42.76,12542,155.838
8662931,2015-09-11,5.15,1452,152.97
8662931,2015-09-10,2.99,980,135.008
8662931,2015-09-10,5.0,1322,150.976
8662931,2015-09-09,11.98,3220,149.778
8662931,2015-09-07,24.09,7079,147.618
8662931,2015-09-06,8.02,2294,144.714
8662931,2015-09-04,6.18,860,142.078
8662931,2015-09-04,15.09,4316,147.278
8662931,2015-08-31,18.96,5736,150.84
8662931,2015-08-30,6.99,1768,162.158
8446566,2015-12-31,6.51,2273,136.812
8446566,2015-12-30,6.4,2243,136.772
8446566,2015-09-05,32.69,13343,157.478
8446566,2015-08-24,15.15,5319,150.792
8446566,2015-08-09,7.31,2543,149.49
8446566,2015-07-27,3.97,1478,155.724
8446566,2015-07-25,7.03,2259,142.14
8446566,2015-07-18,5.39,2406,153.108
8446566,2015-06-16,13.15,4944,139.018
8446566,2015-05-05,6.97,2172,148.478
8446566,2015-03-27,9.8,3195,141.734
8446566,2015-03-23,9.75,3117,141.128
8446566,2015-03-18,9.81,3316,135.362
8446566,2015-03-11,8.7,2793,143.298
8446566,2015-03-06,8.71,2942,141.156
8446566,2015-03-04,8.71,3086,139.746
8446566,2015-02-25,7.85,2624,139.792
8446566,2015-02-18,7.81,2688,139.3
8446566,2015-02-04,6.51,2227,146.984
8446566,2015-02-01,6.48,2194,143.706
8446566,2015-01-23,5.95,2096,138.524
8446566,2015-01-18,5.23,1946,156.492
4362441,2015-09-08,16.36,5557,135.898
4362441,2015-09-03,9.53,2710,154.464
4362441,2015-08-30,15.83,5472,140.256
4362441,2015-08-23,16.11,5528,136.048
4362441,2015-08-16,17.74,5440,126.298
4362441,2015-08-11,14.1,4908,149.536
4362441,2015-08-09,15.26,5427,138.336
4362441,2015-07-24,15.48,4817,150.586
4362441,2015-07-21,16.47,5112,147.2
4362441,2015-07-19,20.37,6245,147.548
4362441,2015-07-17,16.36,4137,167.738
4362441,2015-07-15,11.36,3468,155.764
4362441,2015-07-05,16.18,4930,144.804
4362441,2015-07-04,8.32,2412,145.938
4362441,2015-07-01,20.3,6175,146.356
4362441,2015-07-01,16.34,4729,145.868
4362441,2015-06-28,16.06,4958,142.114
4362441,2015-06-26,16.09,4953,138.606
4362441,2015-06-25,11.69,3787,135.972
4362441,2015-06-24,12.17,3495,147.594
4362441,2015-06-21,21.37,6483,146.874
4362441,2015-06-21,8.88,2605,164.502
4362441,2015-06-17,12.18,3533,147.302
4362441,2015-06-14,21.26,6607,146.024
4362441,2015-06-13,13.12,3873,150.432
4362441,2015-06-09,23.52,7272,146.116
4362441,2015-06-04,21.54,6583,140.616
4362441,2015-06-02,17.05,4273,174.214
4362441,2015-05-31,22.91,7089,147.92
4362441,2015-05-29,21.52,6563,152.734
4362441,2015-05-25,16.43,4987,150.464
4362441,2015-05-08,11.43,3618,147.022
4362441,2015-05-01,14.12,4613,154.304
4362441,2015-04-27,12.75,4151,152.202
4362441,2015-04-20,11.67,3659,168.09
4362441,2015-04-16,10.5,3263,157.118
4362441,2015-04-15,13.22,4171,147.782
4362441,2015-04-02,16.3,5073,156.66
4362441,2015-04-01,12.05,3333,171.772
4362441,2015-03-25,10.77,3311,166.388
4362441,2015-03-17,10.32,3255,152.008
4362441,2015-02-02,8.19,2599,177.616
4362441,2015-01-19,10.69,3433,147.292
4362441,2015-01-17,10.91,3423,154.438
4362441,2015-01-14,10.54,3420,154.308
4362441,2015-01-12,11.24,3489,153.088
4362441,2015-01-05,16.39,5079,146.722
4362441,2015-01-04,13.46,4190,148.718
4362441,2015-01-02,9.76,3042,143.32
4362441,2014-12-30,13.49,4213,151.464
4362441,2014-12-30,16.26,5048,148.778
4362441,2014-12-28,18.42,5750,153.842
4362441,2014-12-26,13.64,4387,149.532
4362441,2014-12-24,16.45,5013,153.732
4362441,2014-12-21,13.92,4285,145.536
4362441,2014-12-19,10.94,3360,151.184
4362441,2014-12-16,13.5,4225,146.712
4362441,2014-12-13,11.42,3616,150.022
4362441,2014-12-08,16.58,5056,158.558
4362441,2014-12-05,16.25,5045,147.114
4362441,2014-12-04,14.62,4620,148.954
4362441,2014-12-02,12.91,4126,164.818
4362441,2014-11-15,10.38,3300,149.206
4362441,2014-11-14,13.54,4328,139.932
4362441,2014-11-11,12.38,3328,168.442
4362441,2014-10-14,11.32,3553,148.356
4362441,2014-09-14,10.76,3734,136.278
4362441,2014-09-06,8.83,2390,170.182
4362441,2014-08-26,12.23,3520,145.442
4362441,2014-08-24,14.41,5018,132.728
4362441,2014-08-19,12.01,3720,146.318
4362441,2014-08-14,13.91,3988,154.61
4362441,2014-08-13,13.26,4071,148.444
4362441,2014-08-08,11.19,3342,148.548
4362441,2014-08-05,11.05,3453,148.446
4362441,2014-07-11,11.64,3403,146.952
4362441,2014-07-08,11.65,3387,146.762
4362441,2014-07-06,17.59,5696,138.346
4362441,2014-06-22,18.8,5999,134.334
4362441,2014-06-20,13.04,3481,147.18
4362441,2014-06-17,11.94,3353,147.008
4362441,2014-06-15,16.52,5436,128.072
4362441,2014-06-10,11.16,3310,149.498
4362441,2014-06-09,21.36,6381,155.28
4362441,2014-06-08,18.63,6032,141.856
4362441,2014-06-06,11.46,3331,148.354
4362441,2014-06-01,17.67,5913,137.378
4362441,2014-05-13,11.39,3321,147.904
4362441,2014-05-06,12.52,3453,158.164
4362441,2014-05-02,11.62,3129,162.634
4362441,2014-04-23,15.13,4098,158.586
4362441,2014-04-16,12.01,3235,159.644
4362441,2014-03-23,12.51,3688,152.098
4362441,2014-03-13,10.37,3157,156.154
4362441,2013-12-22,16.07,5411,135.76
4362441,2013-12-17,10.19,3202,138.322
4362441,2013-12-16,15.62,5456,134.838
4362441,2013-12-14,9.5,3014,139.49
4362441,2013-12-11,9.76,3019,139.572
4362441,2013-12-09,16.27,5435,134.814
4362441,2013-12-07,9.29,3147,140.382
4362441,2013-12-03,9.67,3095,146.22
4362441,2013-12-02,15.13,5399,137.072
4362441,2013-11-26,9.98,3214,138.714
4362441,2013-11-25,10.91,4065,126.396
4362441,2013-11-23,9.89,3245,138.528
4362441,2013-11-19,9.61,3166,138.182
4362441,2013-11-18,14.43,5409,127.914
4362441,2013-11-16,10.06,3180,138.376
4362441,2013-11-12,9.6,3207,138.448
4362441,2013-11-11,15.23,5532,126.6
4362441,2013-11-05,8.93,3138,140.29
4362441,2013-11-03,9.93,3826,132.388
4362441,2013-11-01,9.23,3018,139.712
4362441,2013-10-27,14.98,5407,135.166
4362441,2013-10-26,9.74,3144,139.832
4362441,2013-09-26,14.36,4489,141.092
4362441,2013-09-02,21.42,6523,144.654
4362441,2013-08-07,21.55,6791,139.344
4362441,2013-08-04,21.8,6359,167.38
4362441,2013-07-28,10.45,3476,153.788
4362441,2013-07-28,21.5,6330,159.244
4362441,2013-07-21,15.88,4633,153.772
4362441,2013-07-17,27.56,8276,143.142
4362441,2013-07-14,15.83,5078,147.24
4362441,2013-06-30,20.28,6554,140.522
8632256,2015-12-28,23.87,8663,156.756
8632256,2015-12-19,20.98,7216,157.072
8632256,2015-12-17,16.06,5772,155.58
8632256,2015-12-15,11.98,4175,154.072
8632256,2015-12-10,15.51,5638,154.964
8632256,2015-12-03,15.76,5634,158.406
8632256,2015-11-23,18.1,6288,156.784
8632256,2015-11-18,10.14,3332,155.95
8632256,2015-11-08,21.17,7240,164.122
8632256,2015-11-03,12.28,4130,157.284
8632256,2015-10-25,43.5,16513,155.768
8632256,2015-10-19,18.0,6353,158.502
8632256,2015-10-14,12.11,4586,155.5
8632256,2015-10-08,14.19,5025,154.808
8632256,2015-10-05,10.04,3501,152.474
8632256,2015-10-01,12.26,4113,157.592
8632256,2015-09-20,10.92,3612,163.198
8632256,2015-09-15,14.19,5069,153.442
8632256,2015-09-08,12.17,4036,156.708
8632256,2015-09-03,14.12,5049,156.214
8632256,2015-09-01,10.03,3446,157.364
8632256,2015-08-29,20.87,7862,164.478
8632256,2015-08-17,13.33,4708,159.482
8632256,2015-07-28,10.43,3600,161.322
8632256,2015-06-28,14.16,4660,163.174
8632256,2015-05-27,11.76,3600,151.776
8632256,2015-05-22,17.29,5400,151.904
8632256,2015-05-20,11.97,3600,156.7
8632256,2015-04-26,20.99,6404,166.256
8632256,2015-03-15,14.98,5096,161.644
8632256,2015-01-28,12.09,3773,157.536
8632256,2015-01-26,12.14,3995,149.434
8632256,2015-01-18,28.43,9389,156.41
8632256,2015-01-14,12.23,4057,152.026
8632256,2015-01-11,14.96,4437,169.01
8632256,2015-01-05,11.07,3657,150.548
8632256,2015-01-04,12.06,4072,150.62
8632256,2014-12-31,12.16,3901,156.68
8632256,2014-12-28,21.38,6875,155.586
8632256,2014-12-19,13.31,4235,158.718
8632256,2014-12-09,12.06,4367,156.918
8632256,2014-11-19,14.06,4751,149.242
8632256,2014-11-14,21.37,7227,153.162
8632256,2014-11-12,14.17,4555,153.824
8632256,2014-11-05,14.39,4587,152.66
8632256,2014-10-13,11.11,3792,145.676
8632256,2014-07-01,16.02,5244,141.35
8632256,2014-02-05,10.3,3137,149.856
4615477,2015-10-16,8.29,2605,148.496
7996903,2015-09-13,10.28,3866,176.876
7996903,2015-07-15,5.12,2140,154.342
7996903,2015-07-12,4.44,1939,149.584
7996903,2015-05-01,10.07,4197,183.348
7996903,2015-03-15,7.54,3611,154.142
7996903,2015-01-03,4.91,2124,163.484
7996903,2014-08-23,11.87,5549,139.694
7996903,2014-08-07,7.61,3063,144.152
7996903,2014-07-31,8.91,4123,149.104
7996903,2014-06-29,10.35,3510,184.376
7996903,2014-05-22,6.69,2938,166.196
7996903,2014-05-17,5.55,2225,156.644
7996903,2014-05-11,21.48,7324,186.12
7996903,2014-04-24,7.37,3150,158.08
7996903,2014-04-08,4.81,2147,155.706
7996903,2014-03-11,15.3,5234,189.474
7996903,2014-03-06,7.13,2907,156.288
7996903,2014-01-11,9.88,3430,186.348
7996903,2013-11-10,11.24,4510,158.384
7996903,2013-10-27,9.77,3899,160.806
7996903,2013-10-10,7.66,3150,152.09
7996903,2013-10-08,9.2,4348,149.604
7996903,2013-09-05,6.25,2307,163.128
7996903,2013-08-27,10.02,4239,170.114
7996903,2013-08-17,10.53,4510,157.048
7996903,2013-08-13,11.49,4995,149.218
7996903,2013-08-08,8.1,3341,156.994
659522,2015-05-10,14.98,5349,137.856
659522,2015-04-25,21.26,7180,156.236
659522,2015-03-26,12.1,4516,136.72
659522,2014-12-28,9.96,3867,161.538
659522,2014-10-09,7.09,2686,127.916
12649708,2015-04-20,8.03,3788,153.128
12649708,2015-04-04,7.02,2941,169.836
12649708,2015-03-30,6.98,2712,167.724
12649708,2015-03-21,10.0,4192,161.65
12649708,2015-02-21,10.54,4653,167.894
12649708,2015-02-14,10.86,5068,166.542
12649708,2015-02-12,6.97,2973,170.38
12649708,2015-01-22,7.96,3806,167.926
993057,2015-12-17,7.31,2394,146.562
993057,2015-12-09,7.39,2457,142.76
993057,2015-10-22,7.47,2263,147.752
993057,2015-10-21,7.32,2324,145.114
993057,2015-10-11,12.15,3708,151.182
993057,2015-10-02,7.29,2378,146.856
993057,2015-09-02,11.85,3686,144.672
993057,2015-08-20,7.12,2117,142.872
993057,2015-08-09,8.06,2524,145.552
993057,2015-04-30,8.19,2657,137.112
993057,2015-04-14,6.52,1888,142.872
993057,2015-03-14,21.17,6944,141.462
993057,2015-03-09,9.68,3059,139.008
993057,2015-03-06,9.82,2998,141.82
993057,2015-02-09,9.66,3059,138.77
171814,2015-07-10,5.33,1842,136.456
2795796,2015-03-21,35.15,8875,141.788
2795796,2015-03-02,5.11,1508,125.834
13560443,2015-06-03,11.37,3018,160.636
13560443,2015-04-19,40.34,14450,135.916
13560443,2015-04-15,8.2,3017,139.554
13560443,2015-03-29,36.53,13027,139.172
13560443,2015-03-28,11.26,3409,154.962
13560443,2015-03-07,11.43,3383,157.894
13560443,2015-02-13,11.74,3720,144.336
13560443,2015-02-12,10.66,3358,149.966
13560443,2015-02-11,11.31,3288,161.094
13560443,2015-02-09,25.3,8802,151.624
13560443,2015-02-07,22.17,7902,157.136
13560443,2015-02-06,11.55,3779,151.83
13560443,2015-01-26,10.46,3398,148.188
13560443,2015-01-21,11.03,3858,158.46
13560443,2015-01-11,10.07,3475,155.59
13560443,2015-01-09,11.02,3454,165.074
776483,2015-12-31,9.95,3303,153.258
776483,2015-12-29,10.14,3158,145.228
776483,2015-12-20,13.06,5300,140.306
776483,2015-12-10,10.73,3809,154.868
776483,2015-12-08,7.34,2304,145.184
776483,2015-11-16,7.75,2669,142.012
776483,2015-07-29,9.05,3261,142.98
776483,2015-07-02,10.05,4666,117.594
776483,2015-06-06,6.55,2889,143.084
776483,2015-02-09,8.78,2869,146.826
776483,2014-12-31,5.6,2048,143.846
776483,2014-12-13,7.69,2717,133.102
776483,2014-10-30,10.16,3309,146.526
4341373,2014-06-18,16.1,6573,149.254
4341373,2014-06-16,8.24,2311,169.992
4341373,2014-06-13,10.38,3591,155.408
4341373,2014-06-04,10.24,4064,151.81
4341373,2014-06-02,6.52,1882,182.818
4341373,2014-05-24,10.26,3629,152.028
4341373,2014-05-11,10.11,3134,185.464
4341373,2014-04-28,5.9,1775,171.392
4341373,2014-03-23,21.35,8164,155.408
7045897,2015-12-06,14.23,4888,167.212
7045897,2015-11-13,11.64,3939,163.012
7045897,2015-11-09,5.39,1894,165.13
1009668,2015-12-28,10.02,2837,136.738
1009668,2015-12-28,11.55,3178,137.544
1009668,2015-12-23,12.22,3112,165.386
1009668,2015-12-20,10.03,2320,165.882
1009668,2015-12-16,10.01,2296,168.686
1009668,2015-12-15,8.79,2554,132.292
1009668,2015-12-10,13.17,3268,161.514
1009668,2015-12-08,12.01,3009,160.968
1009668,2015-12-06,7.57,2446,139.572
1009668,2015-12-03,10.04,2319,173.206
1009668,2015-12-02,9.89,2744,146.39
1009668,2015-11-28,11.35,3091,157.164
1009668,2015-11-26,11.37,2942,159.106
1009668,2015-11-25,15.6,4905,130.22
1009668,2015-11-24,9.99,2372,166.796
1009668,2015-11-21,6.04,1706,153.268
1009668,2015-11-18,12.26,4011,135.874
1009668,2015-11-17,9.56,2546,159.852
1009668,2015-11-14,10.51,2765,157.954
1009668,2015-11-12,8.02,1907,168.214
1009668,2015-11-12,10.08,2861,143.156
1009668,2015-10-07,8.11,2533,127.176
1009668,2015-09-12,12.0,2798,170.652
1009668,2015-08-19,8.22,2217,151.334
1009668,2015-08-16,28.08,7490,151.622
12406103,2015-03-04,11.2,3867,159.04
12406103,2015-01-25,10.26,3579,157.32
12406103,2015-01-21,17.37,6073,163.618
12406103,2015-01-14,13.38,4413,163.124
12406103,2015-01-10,15.55,5325,158.996
12406103,2015-01-07,15.51,5271,164.792
12406103,2015-01-03,15.42,5511,159.848
12406103,2014-12-06,12.43,4451,150.404
12406103,2014-11-26,15.56,5324,155.03
12406103,2014-11-19,10.2,3468,157.49
12406103,2014-10-25,12.46,4077,159.112
12406103,2014-10-07,12.41,4050,159.166
12406103,2014-10-04,20.33,7316,150.806
12406103,2014-09-27,16.88,5780,147.416
12406103,2014-09-24,12.23,4217,147.41
12406103,2014-09-18,11.28,3493,163.128
12406103,2014-09-16,11.24,3819,151.348
12406103,2014-09-13,16.51,5724,153.006
12406103,2014-09-03,11.23,3383,170.156
12406103,2014-08-20,11.07,4076,144.8
12406103,2014-08-13,16.34,5472,151.232
12406103,2014-08-08,10.24,3231,165.432
12406103,2014-07-08,10.76,3574,158.074
12406103,2014-07-04,10.97,4136,144.208
12406103,2014-06-25,14.29,4554,162.244
12406103,2014-06-04,15.73,5329,154.316
12406103,2014-05-24,15.14,5172,160.016
12406103,2014-05-22,11.13,3721,160.814
